Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,age_group,generation,purchase_tier,loyalty_tier,freq_order,frequency_category,customer_value_score,value_segment,promo_engagement,seasonal_spend_index,rating_flag,rating_category,is_subscriber,used_discount
1834,34,Male,Accessories,53,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,19,PayPal,Fortnightly,26-35,Millennial (29-44),Mid ($31-$60),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.502,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1835,49,Male,Clothing,35,Indiana,M,Charcoal,Summer,4.1,No,2-Day Shipping,No,39,Venmo,Fortnightly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.555,Medium Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
1836,65,Male,Accessories,75,Kentucky,M,Lavender,Fall,3.2,No,2-Day Shipping,No,45,Credit Card,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.631,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1837,66,Male,Clothing,52,South Carolina,M,Teal,Fall,4.2,No,2-Day Shipping,No,35,Credit Card,Monthly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.528,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
1838,41,Male,Accessories,77,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,8,Venmo,Monthly,36-45,Millennial (29-44),Premium ($61-$80),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.46,Medium Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
1839,37,Male,Accessories,24,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,11,Credit Card,Quarterly,36-45,Millennial (29-44),Budget (<=$30),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.133,Low Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
1840,32,Male,Clothing,78,Mississippi,XL,Purple,Winter,3.7,No,Store Pickup,No,32,Cash,Annually,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.511,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1841,42,Male,Footwear,98,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,46,Bank Transfer,Every 3 Months,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.795,High Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
1842,31,Male,Clothing,57,Vermont,L,Blue,Winter,3.0,No,Standard,No,7,PayPal,Every 3 Months,26-35,Millennial (29-44),Mid ($31-$60),Developing (6-10),5,Medium Frequency (Monthly-Quarterly),0.311,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1843,61,Male,Accessories,78,Alabama,M,Black,Summer,4.4,No,Express,No,1,Debit Card,Annually,56-70,Boomer (61-70),Premium ($61-$80),New (1-5),7,Low Frequency (Quarterly-Annually),0.29,Low Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
1844,36,Male,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,No,Next Day Air,No,32,Credit Card,Monthly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.626,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
1845,60,Male,Clothing,26,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,31,Credit Card,Annually,56-70,Gen X (45-60),Budget (<=$30),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.244,Low Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
1846,51,Male,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,39,Bank Transfer,Quarterly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.603,Medium Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
1847,68,Male,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,No,Standard,No,9,Venmo,Quarterly,56-70,Boomer (61-70),Mid ($31-$60),Developing (6-10),6,Low Frequency (Quarterly-Annually),0.264,Low Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
1848,46,Male,Footwear,100,Arizona,XL,Cyan,Summer,4.4,No,Free Shipping,No,49,Credit Card,Weekly,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.993,High Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
1849,19,Male,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Express,No,34,Cash,Every 3 Months,18-25,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.584,Medium Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
1850,30,Male,Clothing,40,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,35,Bank Transfer,Monthly,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.468,Medium Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
1851,51,Male,Accessories,76,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,50,Debit Card,Weekly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.88,High Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
1852,28,Male,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,4,Bank Transfer,Fortnightly,26-35,Gen Z (18-28),Premium ($61-$80),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.53,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1853,41,Male,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,32,Cash,Weekly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.771,High Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1854,29,Male,Clothing,67,North Dakota,XL,Olive,Spring,2.9,No,Express,No,11,PayPal,Fortnightly,26-35,Millennial (29-44),Premium ($61-$80),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.515,Medium Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
1855,25,Male,Clothing,61,Kentucky,M,Teal,Spring,3.8,No,Express,No,49,Credit Card,Annually,18-25,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.548,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
1856,60,Male,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,No,Standard,No,9,Cash,Annually,56-70,Gen X (45-60),Premium ($61-$80),Developing (6-10),7,Low Frequency (Quarterly-Annually),0.337,Low Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1857,63,Male,Accessories,55,Arizona,XL,Beige,Summer,3.2,No,Free Shipping,No,30,PayPal,Bi-Weekly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.549,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1858,51,Male,Clothing,85,Colorado,L,Maroon,Summer,4.0,No,Next Day Air,No,33,Cash,Monthly,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.679,High Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
1859,22,Male,Accessories,69,Maine,S,Peach,Spring,4.9,No,2-Day Shipping,No,8,Debit Card,Annually,18-25,Gen Z (18-28),Premium ($61-$80),Developing (6-10),7,Low Frequency (Quarterly-Annually),0.295,Low Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1860,54,Male,Accessories,26,New Jersey,L,Beige,Summer,3.7,No,Store Pickup,No,29,Debit Card,Fortnightly,46-55,Gen X (45-60),Budget (<=$30),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.438,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1861,18,Male,Clothing,64,Kansas,M,Silver,Summer,4.8,No,Next Day Air,No,4,Credit Card,Monthly,18-25,Gen Z (18-28),Premium ($61-$80),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.366,Low Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
1862,29,Male,Footwear,60,South Dakota,S,Peach,Fall,3.6,No,Standard,No,19,Debit Card,Monthly,26-35,Millennial (29-44),Mid ($31-$60),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.454,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1863,59,Male,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,No,Express,No,10,PayPal,Fortnightly,56-70,Gen X (45-60),Mid ($31-$60),Developing (6-10),2,High Frequency (Weekly-Bi-Weekly),0.353,Low Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
1864,25,Male,Footwear,21,Connecticut,L,Orange,Spring,4.3,No,2-Day Shipping,No,39,Debit Card,Monthly,18-25,Gen Z (18-28),Budget (<=$30),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.401,Medium Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
1865,19,Male,Accessories,72,Wyoming,S,Cyan,Fall,3.2,No,2-Day Shipping,No,21,Venmo,Quarterly,18-25,Gen Z (18-28),Premium ($61-$80),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.445,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1866,56,Male,Clothing,62,Missouri,S,Silver,Summer,3.8,No,Store Pickup,No,12,Bank Transfer,Monthly,56-70,Gen X (45-60),Premium ($61-$80),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.414,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1867,31,Male,Clothing,44,Alaska,XL,Gold,Winter,4.2,No,Standard,No,9,Credit Card,Fortnightly,26-35,Millennial (29-44),Mid ($31-$60),Developing (6-10),2,High Frequency (Weekly-Bi-Weekly),0.385,Low Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
1868,45,Male,Clothing,52,Delaware,M,Brown,Fall,3.4,No,2-Day Shipping,No,20,Venmo,Quarterly,36-45,Gen X (45-60),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.337,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1869,23,Male,Accessories,58,Indiana,M,Silver,Spring,4.7,No,Next Day Air,No,44,Cash,Fortnightly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.705,High Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1870,18,Male,Clothing,77,West Virginia,S,Beige,Spring,3.9,No,2-Day Shipping,No,16,Debit Card,Every 3 Months,18-25,Gen Z (18-28),Premium ($61-$80),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.475,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
1871,43,Male,Clothing,99,Wyoming,L,Violet,Spring,4.3,No,Store Pickup,No,27,Debit Card,Fortnightly,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.789,High Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
1872,56,Male,Clothing,96,Illinois,XL,Violet,Fall,2.7,No,Standard,No,14,Cash,Every 3 Months,56-70,Gen X (45-60),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.556,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
1873,43,Male,Clothing,64,Alaska,M,Lavender,Summer,4.6,No,Standard,No,24,Credit Card,Monthly,36-45,Millennial (29-44),Premium ($61-$80),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.509,Medium Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
1874,64,Male,Clothing,44,Wisconsin,XL,Red,Fall,2.9,No,Express,No,49,Bank Transfer,Weekly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.713,High Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
1875,67,Male,Clothing,33,Indiana,L,Purple,Fall,3.6,No,Free Shipping,No,14,Cash,Weekly,56-70,Boomer (61-70),Mid ($31-$60),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.408,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1876,63,Male,Footwear,71,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,6,Credit Card,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),Developing (6-10),6,Low Frequency (Quarterly-Annually),0.332,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1877,54,Male,Clothing,36,Illinois,M,Gray,Fall,2.6,No,Standard,No,20,Venmo,Quarterly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.257,Low Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
1878,69,Male,Accessories,62,Pennsylvania,L,Pink,Fall,3.6,No,Express,No,3,Credit Card,Annually,56-70,Boomer (61-70),Premium ($61-$80),New (1-5),7,Low Frequency (Quarterly-Annually),0.224,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1879,34,Male,Clothing,29,Oklahoma,L,Magenta,Summer,3.4,No,Store Pickup,No,5,Credit Card,Monthly,26-35,Millennial (29-44),Budget (<=$30),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.199,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1880,56,Male,Clothing,33,Tennessee,L,Charcoal,Spring,3.5,No,Express,No,46,Cash,Bi-Weekly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.553,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
1881,34,Male,Clothing,33,New Jersey,L,Yellow,Fall,3.1,No,2-Day Shipping,No,8,Debit Card,Monthly,26-35,Millennial (29-44),Mid ($31-$60),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.24,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1882,58,Male,Clothing,41,New Jersey,M,Red,Winter,4.3,No,Standard,No,13,Cash,Bi-Weekly,56-70,Gen X (45-60),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.357,Low Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
1883,44,Male,Accessories,54,Tennessee,L,Blue,Winter,5.0,No,Store Pickup,No,25,Bank Transfer,Quarterly,36-45,Millennial (29-44),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.383,Low Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
1884,25,Male,Accessories,58,Georgia,M,Cyan,Spring,4.9,No,Store Pickup,No,39,Debit Card,Fortnightly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.67,High Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1885,27,Male,Clothing,30,Arizona,S,Pink,Summer,4.3,No,Next Day Air,No,15,Bank Transfer,Bi-Weekly,26-35,Gen Z (18-28),Budget (<=$30),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.317,Low Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
1886,26,Male,Accessories,53,Nevada,S,Maroon,Winter,4.4,No,Standard,No,35,Cash,Monthly,26-35,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.533,Medium Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
1887,18,Male,Accessories,91,Arkansas,L,Beige,Spring,4.4,No,Next Day Air,No,46,Cash,Bi-Weekly,18-25,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.843,High Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
1888,64,Male,Clothing,44,North Dakota,XL,Gold,Fall,3.5,No,Express,No,3,PayPal,Monthly,56-70,Boomer (61-70),Mid ($31-$60),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.259,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1889,62,Male,Clothing,89,South Dakota,XL,Turquoise,Winter,3.4,No,Free Shipping,No,48,Credit Card,Weekly,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.931,High Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1890,59,Male,Clothing,57,North Carolina,L,Peach,Spring,2.5,No,Next Day Air,No,27,Bank Transfer,Weekly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.621,Medium Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
1891,36,Male,Accessories,57,Hawaii,M,Lavender,Spring,3.4,No,Store Pickup,No,5,Credit Card,Weekly,36-45,Millennial (29-44),Mid ($31-$60),New (1-5),1,High Frequency (Weekly-Bi-Weekly),0.464,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
1892,69,Male,Accessories,74,New Hampshire,M,Gray,Summer,2.6,No,Next Day Air,No,48,Debit Card,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.647,Medium Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
1893,39,Male,Outerwear,30,California,M,Blue,Fall,4.6,No,2-Day Shipping,No,12,Venmo,Weekly,36-45,Millennial (29-44),Budget (<=$30),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.379,Low Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
1894,28,Male,Clothing,20,Delaware,L,Red,Summer,3.7,No,Express,No,10,PayPal,Fortnightly,26-35,Gen Z (18-28),Budget (<=$30),Developing (6-10),2,High Frequency (Weekly-Bi-Weekly),0.273,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1895,42,Male,Clothing,90,Arizona,M,Purple,Fall,2.5,No,Free Shipping,No,48,Debit Card,Bi-Weekly,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.852,High Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
1896,31,Male,Clothing,61,Washington,L,Indigo,Fall,4.5,No,Express,No,3,Debit Card,Monthly,26-35,Millennial (29-44),Premium ($61-$80),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.344,Low Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
1897,57,Male,Footwear,51,Nevada,M,Gold,Fall,2.9,No,Standard,No,19,Venmo,Monthly,56-70,Gen X (45-60),Mid ($31-$60),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.409,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
1898,53,Male,Accessories,97,Alaska,L,Teal,Winter,2.9,No,Free Shipping,No,11,Debit Card,Fortnightly,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.665,High Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
1899,59,Male,Clothing,97,Texas,L,Magenta,Fall,3.5,No,Next Day Air,No,25,Venmo,Monthly,56-70,Gen X (45-60),Luxury ($81-$100),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.681,High Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1900,32,Male,Clothing,40,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,42,PayPal,Weekly,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.643,Medium Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
1901,65,Male,Accessories,85,Iowa,S,Blue,Summer,3.3,No,Free Shipping,No,34,Cash,Quarterly,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.602,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1902,56,Male,Clothing,76,Arizona,S,Beige,Winter,3.9,No,Store Pickup,No,50,Cash,Quarterly,56-70,Gen X (45-60),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.672,High Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1903,31,Male,Footwear,22,New Mexico,S,Olive,Spring,5.0,No,Store Pickup,No,21,Venmo,Monthly,26-35,Millennial (29-44),Budget (<=$30),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.278,Low Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1904,59,Male,Clothing,63,North Carolina,M,Gold,Summer,3.3,No,Standard,No,37,Bank Transfer,Weekly,56-70,Gen X (45-60),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.722,High Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1905,22,Male,Clothing,71,Nevada,S,Silver,Spring,4.2,No,Free Shipping,No,46,Cash,Monthly,18-25,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.701,High Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
1906,47,Male,Footwear,35,Idaho,M,Teal,Summer,4.9,No,2-Day Shipping,No,14,Bank Transfer,Fortnightly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.376,Low Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
1907,23,Male,Accessories,30,Vermont,M,Green,Spring,4.6,No,2-Day Shipping,No,24,PayPal,Fortnightly,18-25,Gen Z (18-28),Budget (<=$30),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.423,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1908,69,Male,Clothing,74,New Mexico,L,Orange,Fall,4.8,No,Store Pickup,No,36,Credit Card,Every 3 Months,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.603,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
1909,18,Male,Accessories,71,Georgia,XL,Charcoal,Winter,2.7,No,Next Day Air,No,19,Debit Card,Bi-Weekly,18-25,Gen Z (18-28),Premium ($61-$80),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.55,Medium Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
1910,50,Male,Clothing,84,Kentucky,S,Black,Spring,4.3,No,Store Pickup,No,12,Credit Card,Monthly,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.524,Medium Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
1911,29,Male,Footwear,38,New York,S,Yellow,Fall,3.8,No,Express,No,13,Debit Card,Quarterly,26-35,Millennial (29-44),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.217,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1912,65,Male,Accessories,81,Arizona,M,Gray,Spring,4.9,No,Express,No,32,Debit Card,Bi-Weekly,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.693,High Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
1913,29,Male,Clothing,56,Colorado,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,5,Credit Card,Bi-Weekly,26-35,Millennial (29-44),Mid ($31-$60),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.375,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1914,49,Male,Clothing,48,Kentucky,M,Peach,Winter,3.6,No,Express,No,29,Cash,Annually,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.34,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1915,28,Male,Clothing,97,Alaska,L,Green,Fall,3.4,No,Standard,No,40,Credit Card,Fortnightly,26-35,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.872,High Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1916,51,Male,Accessories,74,Alabama,M,Magenta,Fall,4.7,No,2-Day Shipping,No,44,Cash,Weekly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.827,High Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
1917,26,Male,Clothing,50,Connecticut,S,Beige,Winter,3.0,No,Next Day Air,No,3,Debit Card,Bi-Weekly,26-35,Gen Z (18-28),Mid ($31-$60),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.331,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1918,38,Male,Clothing,71,Hawaii,L,Black,Winter,3.4,No,Free Shipping,No,35,PayPal,Bi-Weekly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.665,High Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
1919,35,Male,Clothing,33,Idaho,S,Purple,Summer,4.6,No,Standard,No,33,Debit Card,Monthly,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.419,Medium Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
1920,34,Male,Accessories,56,Virginia,M,Olive,Summer,3.1,No,Express,No,20,PayPal,Bi-Weekly,26-35,Millennial (29-44),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.482,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
1921,51,Male,Clothing,84,Connecticut,M,Purple,Spring,2.8,No,Standard,No,40,Cash,Every 3 Months,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.682,High Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
1922,47,Male,Clothing,36,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,13,Venmo,Annually,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.166,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
1923,18,Male,Accessories,63,Kentucky,S,Peach,Summer,4.6,No,Standard,No,9,PayPal,Monthly,18-25,Gen Z (18-28),Premium ($61-$80),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.397,Low Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
